Store,Latitude,Longitude,Address,CreatedAt,Text,Senti,Rating,Source
Dallas3,32.8293128,-96.8272358,5616 Lemmon Ave Dallas TX 75209,Wed Oct 19 01:16:50 +0000 2016,RT @ATT: Welcome to the team! @taylorswift13 https://t.co/4h86nLYuLo https://t.co/gAHOi7fPrZ,,,Twitter
Dallas3,32.8293128,-96.8272358,5616 Lemmon Ave Dallas TX 75209,Wed Oct 19 01:15:54 +0000 2016,RT @JordanSpieth: .@NotahBegay3 with the birdie for Team @ATT at the #SpiethShootout https://t.co/ssL2vULkxd,,,Twitter
Dallas3,32.8293128,-96.8272358,5616 Lemmon Ave Dallas TX 75209,Wed Oct 19 01:04:33 +0000 2016,RT @JordanSpieth: Here’s your chance to win my @ATT golf bag on the cover of this month's @GolfDigest: https://t.co/G0S6fDyThW https://t.co…,,,Twitter
Dallas3,32.8293128,-96.8272358,5616 Lemmon Ave Dallas TX 75209,Wed Oct 19 01:03:53 +0000 2016,RT @JordanSpieth: Here’s your chance to win my @ATT golf bag on the cover of this month's @GolfDigest: https://t.co/G0S6fDyThW https://t.co…,,,Twitter
Dallas3,32.8293128,-96.8272358,5616 Lemmon Ave Dallas TX 75209,Wed Oct 19 01:00:39 +0000 2016,RT @ATT: Welcome to the team! @taylorswift13 https://t.co/4h86nLYuLo https://t.co/gAHOi7fPrZ,,,Twitter
Dallas3,32.8293128,-96.8272358,5616 Lemmon Ave Dallas TX 75209,Wed Oct 19 00:38:25 +0000 2016,RT @ATT: Welcome to the team! @taylorswift13 https://t.co/4h86nLYuLo https://t.co/gAHOi7fPrZ,,,Twitter
Dallas3,32.8293128,-96.8272358,5616 Lemmon Ave Dallas TX 75209,Wed Oct 19 00:23:31 +0000 2016,How come tmobile has the iphones to deliver and @ATT @ATTCares doesn't?,,,Twitter
Dallas3,32.8293128,-96.8272358,5616 Lemmon Ave Dallas TX 75209,Wed Oct 19 00:21:19 +0000 2016,RT @ATT: Welcome to the team! @taylorswift13 https://t.co/4h86nLYuLo https://t.co/gAHOi7fPrZ,,,Twitter
Dallas3,32.8293128,-96.8272358,5616 Lemmon Ave Dallas TX 75209,Wed Oct 19 00:05:09 +0000 2016,RT @JordanSpieth: .@NotahBegay3 with the birdie for Team @ATT at the #SpiethShootout https://t.co/ssL2vULkxd,,,Twitter
Dallas3,32.8293128,-96.8272358,5616 Lemmon Ave Dallas TX 75209,Wed Oct 19 00:02:00 +0000 2016,@bambrown58 @afolds @verizon @ATT I need a deal to switch over!,,,Twitter
Dallas3,32.8293128,-96.8272358,5616 Lemmon Ave Dallas TX 75209,Wed Oct 19 00:01:44 +0000 2016,RT @ATT: Welcome to the team! @taylorswift13 https://t.co/4h86nLYuLo https://t.co/gAHOi7fPrZ,,,Twitter
Dallas3,32.8293128,-96.8272358,5616 Lemmon Ave Dallas TX 75209,Tue Oct 18 23:36:07 +0000 2016,RT @JordanSpieth: .@NotahBegay3 with the birdie for Team @ATT at the #SpiethShootout https://t.co/ssL2vULkxd,,,Twitter
Dallas3,32.8293128,-96.8272358,5616 Lemmon Ave Dallas TX 75209,Tue Oct 18 23:26:23 +0000 2016,RT @ATT: Heading to Cuba? Take your phone along for the trip + stay connected to those back home. https://t.co/euhz4Z6Zbb https://t.co/AiPS…,,,Twitter
Dallas3,32.8293128,-96.8272358,5616 Lemmon Ave Dallas TX 75209,Tue Oct 18 23:18:22 +0000 2016,RT @Uverse: If Rachel didn’t get off the plane...😢 #AlternateScaryEnding #Friends https://t.co/JeBfSLmCD6,,,Twitter
