Store,Latitude,Longitude,Address,CreatedAt,Text,Senti,Rating,Source
Dallas6,32.8740567,-96.771404,9100 N Central Expressway Suite 105,Wed Oct 19 03:21:54 +0000 2016,@ATTCares the arts district,,,Twitter
Dallas6,32.8740567,-96.771404,9100 N Central Expressway Suite 105,Wed Oct 19 02:26:08 +0000 2016,"Gotta love that one bar, @ATTCares. https://t.co/IduQedlep6",,,Twitter
Dallas6,32.8740567,-96.771404,9100 N Central Expressway Suite 105,Tue Oct 18 22:47:03 +0000 2016,@ATTCares I did DM you. 4 times.,,,Twitter
Dallas6,32.8740567,-96.771404,9100 N Central Expressway Suite 105,Tue Oct 18 21:40:55 +0000 2016,@RivalsJohnson @verizon @ATT iPhone,,,Twitter
Dallas6,32.8740567,-96.771404,9100 N Central Expressway Suite 105,Tue Oct 18 21:36:30 +0000 2016,I'm due for an upgrade and @verizon wants to charge me full price for any phone I get. I'm switching to @ATT.,,,Twitter
Dallas6,32.8740567,-96.771404,9100 N Central Expressway Suite 105,Tue Oct 18 19:28:46 +0000 2016,@ATTCares I'm always on wifi and cellular is always off because you guys pull this all the time,,,Twitter
Dallas6,32.8740567,-96.771404,9100 N Central Expressway Suite 105,Tue Oct 18 13:31:26 +0000 2016,"Credit to @ATT for responding to resolve the issue quickly. System still way too complicated and confusing, though.… https://t.co/RdJbnqykwO",,,Twitter
Dallas6,32.8740567,-96.771404,9100 N Central Expressway Suite 105,Tue Oct 18 07:31:12 +0000 2016,And how close do I need to be to @ATT world headquarters for my wifi calls not to drop every other time?,,,Twitter
Dallas6,32.8740567,-96.771404,9100 N Central Expressway Suite 105,Tue Oct 18 07:29:59 +0000 2016,Thanks @ATT for the $144 in surprise charges on my bill. Guess you just didn't think I'd notice. Why not just ask me politely to leave?,,,Twitter
Dallas6,32.8740567,-96.771404,9100 N Central Expressway Suite 105,Mon Oct 17 22:11:48 +0000 2016,@out2lunch81 @Uverse @ATT I just now sent the DM.,,,Twitter
Dallas6,32.8740567,-96.771404,9100 N Central Expressway Suite 105,Mon Oct 17 19:38:58 +0000 2016,I guess @Uverse and @ATT make these reservations just for fun? No tech in site and internet is still down. Good thi… https://t.co/NUG7CrsxpH,,,Twitter
Dallas6,32.8740567,-96.771404,9100 N Central Expressway Suite 105,Tue Oct 11 23:08:46 +0000 2016,@frazjamil82 @ATT @TMobile I think that's part of the up to $600 for changing carriers.,,,Twitter
Dallas6,32.8740567,-96.771404,9100 N Central Expressway Suite 105,Tue Oct 11 23:07:36 +0000 2016,Sampling &amp; talking #drinklocal beers at an @ATT event at @eddiedeensranch https://t.co/FOxK0QLdY9,,,Twitter
Dallas6,32.8740567,-96.771404,9100 N Central Expressway Suite 105,Tue Oct 11 19:43:54 +0000 2016,".@ATT supported the #RNCinCLE, too! #bipartisan",,,Twitter
