Dallas1,32.776664,-96.796988,"208 S Akard Street, Ste 110, Dallas, TX 75202",Mon Oct 10 03:37:17 +0000 2016,RT @ATT: Welcome to the team! @taylorswift13 https://t.co/4h86nLYuLo https://t.co/gAHOi7fPrZ,Positive,84.3125,,Twitter
Dallas1,32.776664,-96.796988,"208 S Akard Street, Ste 110, Dallas, TX 75202",Mon Oct 10 03:36:25 +0000 2016,RT @ATT: Welcome to the team! @taylorswift13 https://t.co/4h86nLYuLo https://t.co/gAHOi7fPrZ,Positive,84.3125,,Twitter
Dallas1,32.776664,-96.796988,"208 S Akard Street, Ste 110, Dallas, TX 75202",Mon Oct 10 03:19:37 +0000 2016,RT @dbt360planner: TY @jeremyheimans @henrytimms for eye-opening talk about #newpower with @ATT and @UnitedWayDallas. @Charlene_Lake @jenhs…,Neutral,51.3085,,Twitter
Dallas1,32.776664,-96.796988,"208 S Akard Street, Ste 110, Dallas, TX 75202",Mon Oct 10 03:18:00 +0000 2016,RT @ATT: Welcome to the team! @taylorswift13 https://t.co/4h86nLYuLo https://t.co/gAHOi7fPrZ,Positive,84.3125,,Twitter
Dallas1,32.776664,-96.796988,"208 S Akard Street, Ste 110, Dallas, TX 75202",Mon Oct 10 03:15:08 +0000 2016,RT @ATT: Welcome to the team! @taylorswift13 https://t.co/4h86nLYuLo https://t.co/gAHOi7fPrZ,Positive,84.3125,,Twitter
Dallas1,32.776664,-96.796988,"208 S Akard Street, Ste 110, Dallas, TX 75202",Mon Oct 10 02:52:03 +0000 2016,RT @ATT: Round two begins now. @andersoncooper moderates the #WashUDebate2016 tonight at 8/7c. #debatenight #Election2016 https://t.co/THVI…,Positive,64.1930,,Twitter
Dallas1,32.776664,-96.796988,"208 S Akard Street, Ste 110, Dallas, TX 75202",Mon Oct 10 02:06:51 +0000 2016,"RT @DMNBiz: .@ATT doubles down on downtown, revamping Dallas HQ and adding 1,000 workers https://t.co/6JXRMO1D7p | @SteveBrownDMN https://t…",Neutral,62.0384,,Twitter
Dallas1,32.776664,-96.796988,"208 S Akard Street, Ste 110, Dallas, TX 75202",Mon Oct 10 02:05:13 +0000 2016,".@ATT doubles down on downtown, revamping Dallas HQ and adding 1,000 workers https://t.co/6JXRMO1D7p |… https://t.co/4sK08e8jHI",Neutral,62.0384,,Twitter
Dallas1,32.776664,-96.796988,"208 S Akard Street, Ste 110, Dallas, TX 75202",Mon Oct 10 01:58:58 +0000 2016,@ATTCares Tried all the troubleshooting. Got on the phone w/ customer service. Troubleshot from there. Sending a tech out tomorrow. (Shrugs),Negative,83.8380,,Twitter
Dallas1,32.776664,-96.796988,"208 S Akard Street, Ste 110, Dallas, TX 75202",Mon Oct 10 01:56:15 +0000 2016,"@ATT your phone service is ass, fuck you",Neutral,55.4353,,Twitter
Dallas1,32.776664,-96.796988,"208 S Akard Street, Ste 110, Dallas, TX 75202",Mon Oct 10 01:52:41 +0000 2016,.@uverse! Cable/internet down AGAIN/this time in middle of #debate. How can I throw stuff at the TV when I can't watch it? Why all the fail?,Negative,98.7292,,Twitter
Dallas1,32.776664,-96.796988,"208 S Akard Street, Ste 110, Dallas, TX 75202",Mon Oct 10 01:51:33 +0000 2016,RT @ATT: Round two begins now. @andersoncooper moderates the #WashUDebate2016 tonight at 8/7c. #debatenight #Election2016 https://t.co/THVI…,Positive,64.1930,,Twitter
Dallas1,32.776664,-96.796988,"208 S Akard Street, Ste 110, Dallas, TX 75202",Mon Oct 10 01:44:54 +0000 2016,RT @ATT: Hey Fayetteville - you’re welcome to come and charge your devices at 1918 Skibo Rd. https://t.co/C27UoaczGj,Neutral,56.6563,,Twitter
Dallas1,32.776664,-96.796988,"208 S Akard Street, Ste 110, Dallas, TX 75202",Mon Oct 10 01:43:56 +0000 2016,RT @ATT: Hey Fayetteville - you’re welcome to come and charge your devices at 1918 Skibo Rd. https://t.co/C27UoaczGj,Neutral,56.6563,,Twitter
