Store,Latitude,Longitude,Address,CreatedAt,Text,Senti,Rating,Source
Dallas3,32.8293128,-96.8272358,5616 Lemmon Ave Dallas TX 75209,Fri Oct 14 03:46:05 +0000 2016,RT @ATT: Welcome to the team! @taylorswift13 https://t.co/4h86nLYuLo https://t.co/gAHOi7fPrZ,,,Twitter
Dallas3,32.8293128,-96.8272358,5616 Lemmon Ave Dallas TX 75209,Fri Oct 14 03:29:24 +0000 2016,RT @ATT: Welcome to the team! @taylorswift13 https://t.co/4h86nLYuLo https://t.co/gAHOi7fPrZ,,,Twitter
Dallas3,32.8293128,-96.8272358,5616 Lemmon Ave Dallas TX 75209,Fri Oct 14 03:21:23 +0000 2016,"RT @ATT: To our customers w/ loved ones impacted by #HurricaneNicole, we'll credit calls/texts from U.S. to Bermuda 10/13-15: https://t.co/…",,,Twitter
Dallas3,32.8293128,-96.8272358,5616 Lemmon Ave Dallas TX 75209,Fri Oct 14 02:48:47 +0000 2016,"RT @ATT: To our customers w/ loved ones impacted by #HurricaneNicole, we'll credit calls/texts from U.S. to Bermuda 10/13-15: https://t.co/…",,,Twitter
Dallas3,32.8293128,-96.8272358,5616 Lemmon Ave Dallas TX 75209,Fri Oct 14 02:37:30 +0000 2016,RT @ATT: Welcome to the team! @taylorswift13 https://t.co/4h86nLYuLo https://t.co/gAHOi7fPrZ,,,Twitter
Dallas3,32.8293128,-96.8272358,5616 Lemmon Ave Dallas TX 75209,Fri Oct 14 02:33:47 +0000 2016,RT @ATT: It’s here! Get a sweet deal on the new iPhone 7 when you switch to AT&amp;T and have DIRECTV. https://t.co/xJbyqHjhMV https://t.co/3Wf…,,,Twitter
Dallas3,32.8293128,-96.8272358,5616 Lemmon Ave Dallas TX 75209,Fri Oct 14 02:24:10 +0000 2016,RT @ATT: Welcome to the team! @taylorswift13 https://t.co/4h86nLYuLo https://t.co/gAHOi7fPrZ,,,Twitter
Dallas3,32.8293128,-96.8272358,5616 Lemmon Ave Dallas TX 75209,Fri Oct 14 02:22:31 +0000 2016,@AOKirvine @ATTCares @ATT did they ever resolve your issue ?,,,Twitter
Dallas3,32.8293128,-96.8272358,5616 Lemmon Ave Dallas TX 75209,Fri Oct 14 02:20:26 +0000 2016,@ATTCares 2nd time I cancelled my day to stay at home for technician and no one show. Unbelievable!  @ATT,,,Twitter
Dallas3,32.8293128,-96.8272358,5616 Lemmon Ave Dallas TX 75209,Fri Oct 14 02:18:50 +0000 2016,RT @ATT: Welcome to the team! @taylorswift13 https://t.co/4h86nLYuLo https://t.co/gAHOi7fPrZ,,,Twitter
Dallas3,32.8293128,-96.8272358,5616 Lemmon Ave Dallas TX 75209,Fri Oct 14 02:15:58 +0000 2016,RT @ATT: Welcome to the team! @taylorswift13 https://t.co/4h86nLYuLo https://t.co/gAHOi7fPrZ,,,Twitter
Dallas3,32.8293128,-96.8272358,5616 Lemmon Ave Dallas TX 75209,Fri Oct 14 01:39:36 +0000 2016,RT @ATT: What made you a fan of college 🏈 ? Share with #MadeMeAFanContest for a chance to win. Rules https://t.co/hU3I3wFn5V https://t.co/O…,,,Twitter
Dallas3,32.8293128,-96.8272358,5616 Lemmon Ave Dallas TX 75209,Fri Oct 14 01:36:36 +0000 2016,"RT @ATT: To our customers w/ loved ones impacted by #HurricaneNicole, we'll credit calls/texts from U.S. to Bermuda 10/13-15: https://t.co/…",,,Twitter
Dallas3,32.8293128,-96.8272358,5616 Lemmon Ave Dallas TX 75209,Fri Oct 14 01:27:56 +0000 2016,"RT @ATT: To our customers w/ loved ones impacted by #HurricaneNicole, we'll credit calls/texts from U.S. to Bermuda 10/13-15: https://t.co/…",,,Twitter
