Store,Latitude,Longitude,Address,CreatedAt,Text,Senti,Rating,Source
Dallas1,32.776664,-96.796988,"208 S Akard Street, Ste 110, Dallas, TX 75202",Mon Oct 10 23:21:00 +0000 2016,"RT @Uverse: It's not a bird, it's not a plane, it's @TheCWSupergirl! Catch the season premiere tonight at 8/7c. https://t.co/NvIFx4ffod",,,Twitter
Dallas1,32.776664,-96.796988,"208 S Akard Street, Ste 110, Dallas, TX 75202",Mon Oct 10 23:03:36 +0000 2016,RT @ATT: Welcome to the team! @taylorswift13 https://t.co/4h86nLYuLo https://t.co/gAHOi7fPrZ,,,Twitter
Dallas1,32.776664,-96.796988,"208 S Akard Street, Ste 110, Dallas, TX 75202",Mon Oct 10 22:52:52 +0000 2016,RT @ATT: Welcome to the team! @taylorswift13 https://t.co/4h86nLYuLo https://t.co/gAHOi7fPrZ,,,Twitter
Dallas1,32.776664,-96.796988,"208 S Akard Street, Ste 110, Dallas, TX 75202",Mon Oct 10 22:50:44 +0000 2016,RT @ATT: Welcome to the team! @taylorswift13 https://t.co/4h86nLYuLo https://t.co/gAHOi7fPrZ,,,Twitter
Dallas1,32.776664,-96.796988,"208 S Akard Street, Ste 110, Dallas, TX 75202",Mon Oct 10 22:48:27 +0000 2016,"RT @ATT: To help cust. impacted by #HurricaneMatthew, we're waiving data overages in GA + FL (10/6-11) and NC + SC (10/7-11): https://t.co/…",,,Twitter
Dallas1,32.776664,-96.796988,"208 S Akard Street, Ste 110, Dallas, TX 75202",Mon Oct 10 22:39:35 +0000 2016,"RT @ATT: Community. Connnection. Celebration. Today, and every day. #LGBTHistoryMonth https://t.co/fz5Q91yJD6 https://t.co/8kB44bhII6",,,Twitter
Dallas1,32.776664,-96.796988,"208 S Akard Street, Ste 110, Dallas, TX 75202",Mon Oct 10 22:39:10 +0000 2016,RT @ATT: Welcome to the team! @taylorswift13 https://t.co/4h86nLYuLo https://t.co/gAHOi7fPrZ,,,Twitter
Dallas1,32.776664,-96.796988,"208 S Akard Street, Ste 110, Dallas, TX 75202",Mon Oct 10 22:36:52 +0000 2016,RT @DMNBiz: Galaxy Note 7 dropped by @ATT and @TMobile; @Samsung suspends production https://t.co/JtSfw2BNre | @dennisjansen https://t.co/O…,,,Twitter
Dallas1,32.776664,-96.796988,"208 S Akard Street, Ste 110, Dallas, TX 75202",Mon Oct 10 22:36:41 +0000 2016,"RT @ATT: To help cust. impacted by #HurricaneMatthew, we're waiving data overages in GA + FL (10/6-11) and NC + SC (10/7-11): https://t.co/…",,,Twitter
Dallas1,32.776664,-96.796988,"208 S Akard Street, Ste 110, Dallas, TX 75202",Mon Oct 10 22:35:47 +0000 2016,Galaxy Note 7 dropped by @ATT and @TMobile; @Samsung suspends production https://t.co/JtSfw2BNre | @dennisjansen https://t.co/OEmRTAmSk7,,,Twitter
Dallas1,32.776664,-96.796988,"208 S Akard Street, Ste 110, Dallas, TX 75202",Mon Oct 10 22:30:34 +0000 2016,RT @ATT: Welcome to the team! @taylorswift13 https://t.co/4h86nLYuLo https://t.co/gAHOi7fPrZ,,,Twitter
Dallas1,32.776664,-96.796988,"208 S Akard Street, Ste 110, Dallas, TX 75202",Mon Oct 10 22:24:18 +0000 2016,RT @ATT: Welcome to the team! @taylorswift13 https://t.co/4h86nLYuLo https://t.co/gAHOi7fPrZ,,,Twitter
Dallas1,32.776664,-96.796988,"208 S Akard Street, Ste 110, Dallas, TX 75202",Mon Oct 10 22:22:51 +0000 2016,RT @ATT: Welcome to the team! @taylorswift13 https://t.co/4h86nLYuLo https://t.co/gAHOi7fPrZ,,,Twitter
Dallas1,32.776664,-96.796988,"208 S Akard Street, Ste 110, Dallas, TX 75202",Mon Oct 10 22:19:03 +0000 2016,RT @ATT: Welcome to the team! @taylorswift13 https://t.co/4h86nLYuLo https://t.co/gAHOi7fPrZ,,,Twitter
